"Date"	2019-12-28 08:22:26 GMT+05:30
"Average Count [samples]"	400
"Average Function"	Quadratic Mean
"Digitiser Firmware Version"	01.02-00/00
"Digitiser Hardware Version"	04_01/01
"Digitiser Name"	FGM3D TD
"Digitiser Serial Number"	000078
"Profile Settings"	Name: FGM3D/100 (Unit: T). Transformer: [UnitConverter[Factor: 1E-05. Units: V => T]]. Unit: T
"Recording Software Copyright"	Copyright ©  SENSYS 2012 - 2014
"Recording Software Name"	SENSYS FGM3D TD Application
"Recording Software Vendor"	SENSYS GmbH
"Recording Software Version"	01.00-01/00
"Samplerate [Hz]"	400

"Timestamp [ms]"	"X-Axis [T]"	"Y-Axis [T]"	"Z-Axis [T]"	"Absolute Value [T]"
1577558957435	3.67915355E-6	4.01087743E-5	9.45353939E-6	4.13717217E-5
1577558958439	3.67931653E-6	4.01086606E-5	9.45358017E-6	4.13716353E-5
1577558959432	3.67971680E-6	4.01087170E-5	9.45358798E-6	4.13717274E-5
1577558960428	3.68010857E-6	4.01089555E-5	9.45359481E-6	4.13719950E-5
1577558961437	3.68015781E-6	4.01094545E-5	9.45358290E-6	4.13724804E-5
1577558962434	3.67988299E-6	4.01096605E-5	9.45356795E-6	4.13726522E-5
1577558963429	3.67955307E-6	4.01096038E-5	9.45345156E-6	4.13725413E-5
1577558964441	3.67936344E-6	4.01094932E-5	9.45342374E-6	4.13724109E-5
1577558965438	3.67929450E-6	4.01093926E-5	9.45341611E-6	4.13723055E-5
1577558966441	3.67927088E-6	4.01093414E-5	9.45339769E-6	4.13722495E-5
1577558967427	3.67925851E-6	4.01092513E-5	9.45338617E-6	4.13721584E-5
1577558968433	3.67923935E-6	4.01092495E-5	9.45343260E-6	4.13721656E-5
1577558969433	3.67920675E-6	4.01091773E-5	9.45343296E-6	4.13720927E-5
1577558970428	3.67923974E-6	4.01091740E-5	9.45340533E-6	4.13720862E-5
1577558971435	3.67923597E-6	4.01091648E-5	9.45340886E-6	4.13720777E-5
1577558972440	3.67922118E-6	4.01091856E-5	9.45339359E-6	4.13720931E-5
1577558973435	3.67925962E-6	4.01091881E-5	9.45338282E-6	4.13720965E-5
1577558974435	3.67927578E-6	4.01091378E-5	9.45335587E-6	4.13720430E-5
1577558975430	3.67926483E-6	4.01091911E-5	9.45332677E-6	4.13720871E-5
1577558976435	3.67924720E-6	4.01091840E-5	9.45327791E-6	4.13720675E-5
1577558977440	3.67923761E-6	4.01091257E-5	9.45325100E-6	4.13720039E-5
1577558978433	3.67925342E-6	4.01091016E-5	9.45326929E-6	4.13719861E-5
1577558979441	3.67927926E-6	4.01090880E-5	9.45328722E-6	4.13719794E-5
1577558980430	3.67928818E-6	4.01091506E-5	9.45328294E-6	4.13720398E-5
1577558981430	3.67929516E-6	4.01091893E-5	9.45331369E-6	4.13720850E-5
1577558982437	3.67928860E-6	4.01091248E-5	9.45330862E-6	4.13720208E-5
1577558983430	3.67929390E-6	4.01091147E-5	9.45325450E-6	4.13719991E-5
1577558984436	3.67927034E-6	4.01091680E-5	9.45326929E-6	4.13720520E-5
1577558985435	3.67926040E-6	4.01091161E-5	9.45325300E-6	4.13719971E-5
1577558986440	3.67924983E-6	4.01091522E-5	9.45325075E-6	4.13720306E-5
1577558987431	3.67927980E-6	4.01091415E-5	9.45326476E-6	4.13720261E-5
1577558988429	3.67928935E-6	4.01091747E-5	9.45320828E-6	4.13720463E-5
1577558989441	3.67931473E-6	4.01091776E-5	9.45320071E-6	4.13720496E-5
1577558990436	3.67932276E-6	4.01090787E-5	9.45318224E-6	4.13719502E-5
1577558991438	3.67933210E-6	4.01090534E-5	9.45317179E-6	4.13719241E-5
1577558992441	3.67936952E-6	4.01090929E-5	9.45316353E-6	4.13719639E-5
1577558993427	3.67937581E-6	4.01091116E-5	9.45309802E-6	4.13719676E-5
1577558994427	3.67940566E-6	4.01091723E-5	9.45296758E-6	4.13719992E-5
1577558995437	3.67938341E-6	4.01092797E-5	9.45285361E-6	4.13720754E-5
1577558996428	3.67928572E-6	4.01092909E-5	9.45285627E-6	4.13720782E-5
1577558997435	3.67923124E-6	4.01091340E-5	9.45301557E-6	4.13719576E-5
1577558998428	3.67926303E-6	4.01091884E-5	9.45314673E-6	4.13720432E-5
1577558999428	3.67927998E-6	4.01091736E-5	9.45321226E-6	4.13720453E-5
1577559000428	3.67931168E-6	4.01091631E-5	9.45325382E-6	4.13720474E-5
1577559001430	3.67934832E-6	4.01091571E-5	9.45328421E-6	4.13720518E-5
1577559002427	3.67933922E-6	4.01090820E-5	9.45328615E-6	4.13719786E-5
1577559003441	3.67932779E-6	4.01091151E-5	9.45328941E-6	4.13720105E-5
1577559004440	3.67929572E-6	4.01091378E-5	9.45327247E-6	4.13720257E-5
1577559005436	3.67927866E-6	4.01091132E-5	9.45329980E-6	4.13720066E-5
1577559006441	3.67927435E-6	4.01091826E-5	9.45330698E-6	4.13720752E-5
1577559007440	3.67930066E-6	4.01091481E-5	9.45329271E-6	4.13720407E-5
1577559008441	3.67925258E-6	4.01091491E-5	9.45326346E-6	4.13720308E-5
1577559009440	3.67921465E-6	4.01091534E-5	9.45327813E-6	4.13720349E-5
1577559010429	3.67927258E-6	4.01091438E-5	9.45326061E-6	4.13720268E-5
1577559011439	3.67924857E-6	4.01091561E-5	9.45325924E-6	4.13720362E-5
1577559012426	3.67922773E-6	4.01091498E-5	9.45324308E-6	4.13720246E-5
1577559013431	3.67926611E-6	4.01091569E-5	9.45323197E-6	4.13720324E-5
1577559014440	3.67932138E-6	4.01091746E-5	9.45323900E-6	4.13720561E-5
1577559015439	3.67929183E-6	4.01092233E-5	9.45324923E-6	4.13721029E-5
1577559016440	3.67931057E-6	4.01092133E-5	9.45324956E-6	4.13720950E-5
1577559017434	3.67927956E-6	4.01092157E-5	9.45324522E-6	4.13720935E-5
1577559018428	3.67928090E-6	4.01092174E-5	9.45322957E-6	4.13720918E-5
1577559019440	3.67927117E-6	4.01092643E-5	9.45322094E-6	4.13721344E-5
1577559020427	3.67927480E-6	4.01091467E-5	9.45318400E-6	4.13720123E-5
1577559021439	3.67930707E-6	4.01091983E-5	9.45315481E-6	4.13720585E-5
1577559022441	3.67935790E-6	4.01093322E-5	9.45315017E-6	4.13721918E-5
1577559023441	3.67938284E-6	4.01093755E-5	9.45315541E-6	4.13722372E-5
1577559024441	3.67954439E-6	4.01094077E-5	9.45307817E-6	4.13722651E-5
1577559025433	3.67970551E-6	4.01094053E-5	9.45299518E-6	4.13722582E-5
1577559026436	3.67982763E-6	4.01091738E-5	9.45294995E-6	4.13720343E-5
1577559027436	3.67965169E-6	4.01088034E-5	9.45294908E-6	4.13716593E-5
1577559028435	3.67921798E-6	4.01086665E-5	9.45300351E-6	4.13715004E-5
1577559029427	3.67895788E-6	4.01089025E-5	9.45304917E-6	4.13717165E-5
1577559030434	3.67896072E-6	4.01091089E-5	9.45310260E-6	4.13719291E-5
1577559031439	3.67904733E-6	4.01091811E-5	9.45313616E-6	4.13720145E-5
1577559032437	3.67910104E-6	4.01092591E-5	9.45319792E-6	4.13721089E-5
1577559033436	3.67918462E-6	4.01092881E-5	9.45319116E-6	4.13721430E-5
1577559034440	3.67920968E-6	4.01093277E-5	9.45316490E-6	4.13721776E-5
1577559035429	3.67923785E-6	4.01092896E-5	9.45319863E-6	4.13721509E-5
1577559036435	3.67924372E-6	4.01092858E-5	9.45317241E-6	4.13721417E-5
1577559037436	3.67922052E-6	4.01093248E-5	9.45311549E-6	4.13721644E-5
1577559038437	3.67925300E-6	4.01093574E-5	9.45310532E-6	4.13721967E-5
1577559039437	3.67926432E-6	4.01093886E-5	9.45309930E-6	4.13722265E-5
1577559040429	3.67935826E-6	4.01094453E-5	9.45302140E-6	4.13722721E-5
1577559041441	3.67951918E-6	4.01095781E-5	9.45291300E-6	4.13723904E-5
1577559042426	3.67987643E-6	4.01094279E-5	9.45269100E-6	4.13722258E-5
1577559043431	3.67976012E-6	4.01087646E-5	9.45256701E-6	4.13715440E-5
1577559044431	3.67895914E-6	4.01086214E-5	9.45265341E-6	4.13713537E-5
1577559045431	3.67876984E-6	4.01090622E-5	9.45282289E-6	4.13718029E-5
1577559046434	3.67893623E-6	4.01092771E-5	9.45294267E-6	4.13720535E-5
1577559047428	3.67909915E-6	4.01093170E-5	9.45301116E-6	4.13721222E-5
1577559048432	3.67915002E-6	4.01093136E-5	9.45303916E-6	4.13721299E-5
1577559049440	3.67920726E-6	4.01093362E-5	9.45306281E-6	4.13721623E-5
1577559050432	3.67917753E-6	4.01092325E-5	9.45303814E-6	4.13720535E-5
1577559051438	3.67923310E-6	4.01093277E-5	9.45305351E-6	4.13721543E-5
1577559052430	3.67925872E-6	4.01093081E-5	9.45304719E-6	4.13721361E-5
1577559053433	3.67922821E-6	4.01093177E-5	9.45302848E-6	4.13721384E-5
1577559054433	3.67925001E-6	4.01093144E-5	9.45303031E-6	4.13721375E-5
1577559055433	3.67923450E-6	4.01093418E-5	9.45305007E-6	4.13721672E-5
1577559056430	3.67924588E-6	4.01093452E-5	9.45309360E-6	4.13721815E-5
1577559057435	3.67919774E-6	4.01092834E-5	9.45312165E-6	4.13721237E-5
1577559058426	3.67924675E-6	4.01092935E-5	9.45309291E-6	4.13721313E-5
1577559059428	3.67924300E-6	4.01093924E-5	9.45310252E-6	4.13722290E-5
1577559060428	3.67922393E-6	4.01093702E-5	9.45308495E-6	4.13722018E-5
1577559061440	3.67922100E-6	4.01093734E-5	9.45309177E-6	4.13722062E-5
1577559062440	3.67923297E-6	4.01093448E-5	9.45311852E-6	4.13721856E-5
1577559063440	3.67919390E-6	4.01093677E-5	9.45314719E-6	4.13722110E-5
1577559064440	3.67922639E-6	4.01093245E-5	9.45315093E-6	4.13721728E-5
1577559065427	3.67924273E-6	4.01093580E-5	9.45314686E-6	4.13722058E-5
1577559066440	3.67920950E-6	4.01093942E-5	9.45319988E-6	4.13722501E-5
1577559067440	3.67920570E-6	4.01093871E-5	9.45318539E-6	4.13722396E-5
1577559068440	3.67921639E-6	4.01094012E-5	9.45320261E-6	4.13722581E-5
1577559069430	3.67920127E-6	4.01093748E-5	9.45319905E-6	4.13722303E-5
1577559070431	3.67921878E-6	4.01093683E-5	9.45321776E-6	4.13722299E-5
1577559071427	3.67921394E-6	4.01093671E-5	9.45325431E-6	4.13722366E-5
1577559072438	3.67922714E-6	4.01093399E-5	9.45322806E-6	4.13722054E-5
1577559073429	3.67921408E-6	4.01093671E-5	9.45320417E-6	4.13722251E-5
1577559074429	3.67921843E-6	4.01093651E-5	9.45323323E-6	4.13722303E-5
1577559075429	3.67925115E-6	4.01093649E-5	9.45322835E-6	4.13722318E-5
1577559076434	3.67922794E-6	4.01092867E-5	9.45320650E-6	4.13721490E-5
1577559077440	3.67925543E-6	4.01093017E-5	9.45320605E-6	4.13721659E-5
1577559078434	3.67928884E-6	4.01093019E-5	9.45322811E-6	4.13721741E-5
1577559079427	3.67932818E-6	4.01093590E-5	9.45322521E-6	4.13722322E-5
1577559080427	3.67926989E-6	4.01093305E-5	9.45317773E-6	4.13721886E-5
1577559081431	3.67927207E-6	4.01092763E-5	9.45317581E-6	4.13721358E-5
1577559082441	3.67921540E-6	4.01093229E-5	9.45322236E-6	4.13721866E-5
1577559083439	3.67923983E-6	4.01093557E-5	9.45323284E-6	4.13722230E-5
1577559084425	3.67922235E-6	4.01093208E-5	9.45318452E-6	4.13721765E-5
1577559085441	3.67924528E-6	4.01092884E-5	9.45316329E-6	4.13721423E-5
1577559086441	3.67927183E-6	4.01093779E-5	9.45313737E-6	4.13722255E-5
1577559087426	3.67926088E-6	4.01094203E-5	9.45316356E-6	4.13722716E-5
1577559088438	3.67925513E-6	4.01093713E-5	9.45319177E-6	4.13722301E-5
1577559089426	3.67927498E-6	4.01094150E-5	9.45314255E-6	4.13722630E-5
1577559090425	3.67924899E-6	4.01093692E-5	9.45319811E-6	4.13722290E-5
1577559091430	3.67924369E-6	4.01093859E-5	9.45319976E-6	4.13722450E-5
1577559092439	3.67925318E-6	4.01093903E-5	9.45322254E-6	4.13722554E-5
1577559093426	3.67920351E-6	4.01093053E-5	9.45315545E-6	4.13721532E-5
1577559094436	3.67937227E-6	4.01092399E-5	9.45306276E-6	4.13720836E-5
1577559095436	3.67955292E-6	4.01094765E-5	9.45300483E-6	4.13723158E-5
1577559096427	3.67943814E-6	4.01096017E-5	9.45306393E-6	4.13724405E-5
1577559097436	3.67929030E-6	4.01095359E-5	9.45313459E-6	4.13723797E-5
1577559098435	3.67926204E-6	4.01095056E-5	9.45319114E-6	4.13723607E-5
1577559099437	3.67925573E-6	4.01094371E-5	9.45318249E-6	4.13722918E-5
1577559100437	3.67924770E-6	4.01094080E-5	9.45320078E-6	4.13722670E-5
1577559101437	3.67926567E-6	4.01093974E-5	9.45320976E-6	4.13722604E-5
1577559102427	3.67924716E-6	4.01094171E-5	9.45316797E-6	4.13722683E-5
1577559103441	3.67928120E-6	4.01093977E-5	9.45321231E-6	4.13722627E-5
1577559104438	3.67929384E-6	4.01093835E-5	9.45322347E-6	4.13722525E-5
1577559105441	3.67929267E-6	4.01093745E-5	9.45324332E-6	4.13722482E-5
1577559106434	3.67931569E-6	4.01093424E-5	9.45327326E-6	4.13722260E-5
1577559107439	3.67929521E-6	4.01094262E-5	9.45329604E-6	4.13723107E-5
1577559108427	3.67926004E-6	4.01094245E-5	9.45327197E-6	4.13723004E-5
1577559109433	3.67930986E-6	4.01094338E-5	9.45333367E-6	4.13723279E-5
1577559110433	3.67928863E-6	4.01094057E-5	9.45331841E-6	4.13722953E-5
1577559111434	3.67930734E-6	4.01094235E-5	9.45331125E-6	4.13723126E-5
1577559112439	3.67930219E-6	4.01094282E-5	9.45332703E-6	4.13723203E-5
1577559113440	3.67931375E-6	4.01094282E-5	9.45332577E-6	4.13723210E-5
1577559114434	3.67932416E-6	4.01094454E-5	9.45334481E-6	4.13723430E-5
1577559115435	3.67932087E-6	4.01094637E-5	9.45337756E-6	4.13723679E-5
1577559116433	3.67933814E-6	4.01094245E-5	9.45335730E-6	4.13723269E-5
1577559117435	3.67934934E-6	4.01094121E-5	9.45334086E-6	4.13723121E-5
1577559118428	3.67937048E-6	4.01094740E-5	9.45336316E-6	4.13723790E-5
1577559119435	3.67937422E-6	4.01094300E-5	9.45334840E-6	4.13723334E-5
1577559120435	3.67938015E-6	4.01094383E-5	9.45337205E-6	4.13723473E-5
1577559121440	3.67938419E-6	4.01094673E-5	9.45336133E-6	4.13723734E-5
1577559122440	3.67938796E-6	4.01094272E-5	9.45334340E-6	4.13723307E-5
1577559123432	3.67936323E-6	4.01094012E-5	9.45332118E-6	4.13722982E-5
1577559124435	3.67939607E-6	4.01094346E-5	9.45332978E-6	4.13723355E-5
1577559125440	3.67937691E-6	4.01094207E-5	9.45330103E-6	4.13723137E-5
1577559126440	3.67936680E-6	4.01093911E-5	9.45333537E-6	4.13722920E-5
1577559127440	3.67933117E-6	4.01094126E-5	9.45329226E-6	4.13722998E-5
1577559128440	3.67934913E-6	4.01094591E-5	9.45333169E-6	4.13723555E-5
1577559129440	3.67936351E-6	4.01094667E-5	9.45333880E-6	4.13723657E-5
1577559130438	3.67933378E-6	4.01094320E-5	9.45333618E-6	4.13723288E-5
1577559131441	3.67935620E-6	4.01094438E-5	9.45333228E-6	4.13723414E-5
1577559132428	3.67934527E-6	4.01093748E-5	9.45333288E-6	4.13722737E-5
1577559133427	3.67931644E-6	4.01094172E-5	9.45333285E-6	4.13723123E-5
1577559134427	3.67931881E-6	4.01094442E-5	9.45332411E-6	4.13723366E-5
1577559135428	3.67929503E-6	4.01094574E-5	9.45330893E-6	4.13723439E-5
1577559136438	3.67934324E-6	4.01094539E-5	9.45330666E-6	4.13723442E-5
1577559137429	3.67935937E-6	4.01094681E-5	9.45330860E-6	4.13723599E-5
1577559138435	3.67932363E-6	4.01094796E-5	9.45330420E-6	4.13723668E-5
1577559139425	3.67934267E-6	4.01094435E-5	9.45334812E-6	4.13723436E-5
1577559140434	3.67934243E-6	4.01094529E-5	9.45336267E-6	4.13723560E-5
1577559141427	3.67932045E-6	4.01094742E-5	9.45334668E-6	4.13723710E-5
1577559142429	3.67931114E-6	4.01094648E-5	9.45339203E-6	4.13723714E-5
1577559143432	3.67931273E-6	4.01094701E-5	9.45335671E-6	4.13723686E-5
1577559144433	3.67927884E-6	4.01095060E-5	9.45338665E-6	4.13724073E-5
1577559145433	3.67925459E-6	4.01094761E-5	9.45337096E-6	4.13723725E-5
1577559146440	3.67927157E-6	4.01094806E-5	9.45337590E-6	4.13723795E-5
1577559147440	3.67929653E-6	4.01094833E-5	9.45336333E-6	4.13723815E-5
1577559148440	3.67932614E-6	4.01094585E-5	9.45335494E-6	4.13723582E-5
1577559149431	3.67931396E-6	4.01094600E-5	9.45334548E-6	4.13723564E-5
1577559150441	3.67930123E-6	4.01094997E-5	9.45332533E-6	4.13723891E-5
1577559151428	3.67930141E-6	4.01095083E-5	9.45331402E-6	4.13723949E-5
1577559152429	3.67930572E-6	4.01095418E-5	9.45333650E-6	4.13724329E-5
1577559153435	3.67933680E-6	4.01095058E-5	9.45335108E-6	4.13724041E-5
1577559154425	3.67933605E-6	4.01094667E-5	9.45335252E-6	4.13723665E-5
1577559155440	3.67934261E-6	4.01094491E-5	9.45333997E-6	4.13723471E-5
1577559156428	3.67934039E-6	4.01094956E-5	9.45333288E-6	4.13723903E-5
1577559157438	3.67931360E-6	4.01095069E-5	9.45335446E-6	4.13724039E-5
1577559158426	3.67934575E-6	4.01095010E-5	9.45334596E-6	4.13723991E-5
1577559159429	3.67931854E-6	4.01095374E-5	9.45336530E-6	4.13724364E-5
1577559160440	3.67931267E-6	4.01095398E-5	9.45334089E-6	4.13724326E-5
1577559161440	3.67933414E-6	4.01095430E-5	9.45333698E-6	4.13724367E-5
1577559162426	3.67933033E-6	4.01096022E-5	9.45328911E-6	4.13724829E-5
1577559163432	3.67937320E-6	4.01095698E-5	9.45328725E-6	4.13724548E-5
1577559164437	3.67941302E-6	4.01095493E-5	9.45329812E-6	4.13724409E-5
1577559165427	3.67937219E-6	4.01095432E-5	9.45325208E-6	4.13724209E-5
1577559166435	3.67935829E-6	4.01095192E-5	9.45325605E-6	4.13723973E-5
1577559167437	3.67928375E-6	4.01095538E-5	9.45322250E-6	4.13724165E-5
1577559168436	3.67934042E-6	4.01095661E-5	9.45320606E-6	4.13724297E-5
1577559169435	3.67931647E-6	4.01095417E-5	9.45322678E-6	4.13724087E-5
1577559170437	3.67936096E-6	4.01096134E-5	9.45319962E-6	4.13724759E-5
1577559171428	3.67934452E-6	4.01096184E-5	9.45318903E-6	4.13724770E-5
1577559172440	3.67939144E-6	4.01095674E-5	9.45321612E-6	4.13724378E-5
1577559173433	3.67937198E-6	4.01095763E-5	9.45324734E-6	4.13724519E-5
1577559174426	3.67937572E-6	4.01095943E-5	9.45321734E-6	4.13724628E-5
1577559175437	3.67934844E-6	4.01095895E-5	9.45320034E-6	4.13724518E-5
1577559176440	3.67939491E-6	4.01096126E-5	9.45321070E-6	4.13724807E-5
1577559177433	3.67937189E-6	4.01096207E-5	9.45320096E-6	4.13724843E-5
1577559178434	3.67939212E-6	4.01096200E-5	9.45320096E-6	4.13724855E-5
1577559179431	3.67942841E-6	4.01095809E-5	9.45319537E-6	4.13724495E-5
1577559180440	3.67940009E-6	4.01095887E-5	9.45320871E-6	4.13724575E-5
1577559181440	3.67943182E-6	4.01096100E-5	9.45318303E-6	4.13724752E-5
1577559182440	3.67942413E-6	4.01096039E-5	9.45320117E-6	4.13724727E-5
1577559183440	3.67943269E-6	4.01095945E-5	9.45322728E-6	4.13724704E-5
1577559184440	3.67939006E-6	4.01096362E-5	9.45316252E-6	4.13724922E-5
1577559185440	3.67943215E-6	4.01095914E-5	9.45313654E-6	4.13724466E-5
1577559186440	3.67942057E-6	4.01095952E-5	9.45314863E-6	4.13724520E-5
1577559187440	3.67945032E-6	4.01096211E-5	9.45317399E-6	4.13724855E-5
1577559188440	3.67943003E-6	4.01096262E-5	9.45320207E-6	4.13724951E-5
1577559189440	3.67942470E-6	4.01096031E-5	9.45313543E-6	4.13724570E-5
1577559190432	3.67943356E-6	4.01096498E-5	9.45315321E-6	4.13725071E-5
1577559191432	3.67944946E-6	4.01096065E-5	9.45313624E-6	4.13724627E-5
1577559192434	3.67942787E-6	4.01096190E-5	9.45313454E-6	4.13724724E-5
1577559193439	3.67945323E-6	4.01096393E-5	9.45314528E-6	4.13724968E-5
1577559194432	3.67947176E-6	4.01096712E-5	9.45316507E-6	4.13725340E-5
1577559195432	3.67940111E-6	4.01096413E-5	9.45314906E-6	4.13724951E-5
1577559196436	3.67941485E-6	4.01096519E-5	9.45316963E-6	4.13725112E-5
1577559197431	3.67946116E-6	4.01096645E-5	9.45318001E-6	4.13725300E-5
1577559198426	3.67950379E-6	4.01096609E-5	9.45315340E-6	4.13725242E-5
1577559199434	3.67947856E-6	4.01096452E-5	9.45315184E-6	4.13725063E-5
1577559200440	3.67950262E-6	4.01096533E-5	9.45312777E-6	4.13725108E-5
1577559201430	3.67946017E-6	4.01096355E-5	9.45314199E-6	4.13724931E-5
1577559202428	3.67950038E-6	4.01096562E-5	9.45312963E-6	4.13725138E-5
1577559203434	3.67951358E-6	4.01096389E-5	9.45309239E-6	4.13724897E-5
1577559204440	3.67953124E-6	4.01095967E-5	9.45310550E-6	4.13724534E-5
1577559205429	3.67948065E-6	4.01096305E-5	9.45308047E-6	4.13724759E-5
1577559206436	3.67950972E-6	4.01096102E-5	9.45309678E-6	4.13724626E-5
1577559207431	3.67947559E-6	4.01095996E-5	9.45311520E-6	4.13724535E-5
1577559208430	3.67948017E-6	4.01096297E-5	9.45311972E-6	4.13724841E-5
1577559209428	3.67949900E-6	4.01096247E-5	9.45308175E-6	4.13724723E-5
1577559210434	3.67945832E-6	4.01096370E-5	9.45307876E-6	4.13724799E-5
1577559211440	3.67946637E-6	4.01096734E-5	9.45306289E-6	4.13725122E-5
1577559212426	3.67945014E-6	4.01096360E-5	9.45305923E-6	4.13724738E-5
1577559213433	3.67937371E-6	4.01096695E-5	9.45304969E-6	4.13724972E-5
1577559214425	3.67928710E-6	4.01096749E-5	9.45310103E-6	4.13725065E-5
1577559215439	3.67924196E-6	4.01097325E-5	9.45309193E-6	4.13725562E-5
1577559216426	3.67908448E-6	4.01096846E-5	9.45305753E-6	4.13724879E-5
1577559217435	3.67887094E-6	4.01095930E-5	9.45303406E-6	4.13723748E-5
1577559218435	3.67861141E-6	4.01093150E-5	9.45300652E-6	4.13720759E-5
1577559219427	3.67844151E-6	4.01088002E-5	9.45294895E-6	4.13715485E-5
1577559220428	3.67911884E-6	4.01081767E-5	9.45283555E-6	4.13709784E-5
1577559221439	3.68033401E-6	4.01083420E-5	9.45281072E-6	4.13712410E-5
1577559222429	3.68097862E-6	4.01093239E-5	9.45277240E-6	4.13722416E-5
1577559223439	3.68072795E-6	4.01100349E-5	9.45279249E-6	4.13729132E-5
1577559224439	3.68026930E-6	4.01101713E-5	9.45282593E-6	4.13730122E-5
1577559225440	3.67999621E-6	4.01101360E-5	9.45281198E-6	4.13729505E-5
1577559226435	3.67987610E-6	4.01100546E-5	9.45277085E-6	4.13728516E-5
1577559227425	3.67972099E-6	4.01100237E-5	9.45268675E-6	4.13727885E-5
1577559228436	3.67954834E-6	4.01100525E-5	9.45256670E-6	4.13727737E-5
1577559229432	3.67925282E-6	4.01099845E-5	9.45244221E-6	4.13726530E-5
1577559230425	3.67887411E-6	4.01096407E-5	9.45227043E-6	4.13722469E-5
1577559231427	3.67894150E-6	4.01092040E-5	9.45228561E-6	4.13718329E-5
1577559232440	3.67931390E-6	4.01090669E-5	9.45238788E-6	4.13717565E-5
1577559233429	3.67962450E-6	4.01092546E-5	9.45262421E-6	4.13720201E-5
1577559234425	3.67968638E-6	4.01093833E-5	9.45278527E-6	4.13721872E-5
1577559235437	3.67971225E-6	4.01095219E-5	9.45279980E-6	4.13723272E-5
1577559236438	3.67973054E-6	4.01095444E-5	9.45280587E-6	4.13723520E-5
1577559237432	3.67971922E-6	4.01096245E-5	9.45280872E-6	4.13724293E-5
1577559238434	3.67971958E-6	4.01096440E-5	9.45284865E-6	4.13724573E-5
1577559239438	3.67972782E-6	4.01096715E-5	9.45283261E-6	4.13724811E-5
1577559240431	3.67978943E-6	4.01097209E-5	9.45279854E-6	4.13725267E-5
1577559241440	3.67984868E-6	4.01096546E-5	9.45284402E-6	4.13724780E-5
1577559242440	3.67984520E-6	4.01096151E-5	9.45280234E-6	4.13724299E-5
1577559243425	3.67979084E-6	4.01095839E-5	9.45278817E-6	4.13723916E-5
1577559244425	3.67977488E-6	4.01095889E-5	9.45280904E-6	4.13723998E-5
1577559245440	3.67971725E-6	4.01096159E-5	9.45281021E-6	4.13724211E-5
1577559246440	3.67972195E-6	4.01097022E-5	9.45281934E-6	4.13725073E-5
1577559247438	3.67968917E-6	4.01097413E-5	9.45277910E-6	4.13725331E-5
1577559248439	3.67966031E-6	4.01097892E-5	9.45276438E-6	4.13725735E-5
1577559249440	3.67968707E-6	4.01098582E-5	9.45277767E-6	4.13726459E-5
1577559250428	3.67972273E-6	4.01099778E-5	9.45273013E-6	4.13727541E-5
1577559251436	3.67981173E-6	4.01101854E-5	9.45265756E-6	4.13729467E-5
1577559252432	3.67998977E-6	4.01103994E-5	9.45259518E-6	4.13731558E-5
1577559253426	3.68040136E-6	4.01106168E-5	9.45247841E-6	4.13733765E-5
1577559254426	3.68102844E-6	4.01106329E-5	9.45239204E-6	4.13734281E-5
1577559255432	3.68158034E-6	4.01101591E-5	9.45227355E-6	4.13729908E-5
1577559256432	3.68139817E-6	4.01092217E-5	9.45230977E-6	4.13720741E-5
1577559257440	3.68056063E-6	4.01086441E-5	9.45238434E-6	4.13714567E-5
1577559258433	3.67979695E-6	4.01086439E-5	9.45251161E-6	4.13714176E-5
1577559259439	3.67947954E-6	4.01089750E-5	9.45257139E-6	4.13717241E-5
1577559260433	3.67940167E-6	4.01092378E-5	9.45261921E-6	4.13719828E-5
1577559261433	3.67946727E-6	4.01093649E-5	9.45265495E-6	4.13721201E-5
1577559262433	3.67954110E-6	4.01094488E-5	9.45267786E-6	4.13722132E-5
1577559263433	3.67957885E-6	4.01095020E-5	9.45275087E-6	4.13722848E-5
1577559264428	3.67960340E-6	4.01095172E-5	9.45270232E-6	4.13722907E-5
1577559265433	3.67960771E-6	4.01095270E-5	9.45270085E-6	4.13723002E-5
1577559266433	3.67964803E-6	4.01095478E-5	9.45267891E-6	4.13723189E-5
1577559267428	3.67965288E-6	4.01095408E-5	9.45270043E-6	4.13723174E-5
1577559268435	3.67966106E-6	4.01095359E-5	9.45271812E-6	4.13723175E-5
1577559269427	3.67967387E-6	4.01095326E-5	9.45269558E-6	4.13723103E-5
1577559270428	3.67971075E-6	4.01095191E-5	9.45272681E-6	4.13723076E-5
1577559271435	3.67971402E-6	4.01095217E-5	9.45269693E-6	4.13723036E-5
1577559272428	3.67968126E-6	4.01095562E-5	9.45271881E-6	4.13723391E-5
1577559273435	3.67972186E-6	4.01094980E-5	9.45271749E-6	4.13722861E-5
1577559274429	3.67971985E-6	4.01095026E-5	9.45270280E-6	4.13722869E-5
1577559275426	3.67969255E-6	4.01095094E-5	9.45270541E-6	4.13722917E-5
1577559276430	3.67970788E-6	4.01095059E-5	9.45275088E-6	4.13723001E-5
1577559277427	3.67970638E-6	4.01095279E-5	9.45273732E-6	4.13723182E-5
1577559278430	3.67970204E-6	4.01095167E-5	9.45274995E-6	4.13723098E-5
1577559279426	3.67971363E-6	4.01095237E-5	9.45276956E-6	4.13723221E-5
1577559280432	3.67971339E-6	4.01094973E-5	9.45271675E-6	4.13722844E-5
