"Date"	2019-12-25 01:43:09 GMT+05:30
"Average Count [samples]"	400
"Average Function"	Quadratic Mean
"Digitiser Firmware Version"	01.02-00/00
"Digitiser Hardware Version"	04_01/01
"Digitiser Name"	FGM3D TD
"Digitiser Serial Number"	000068
"Profile Settings"	Name: FGM3D/100 (Unit: T), Transformer: [UnitConverter[Factor: 1E-05, Units: V => T]], Unit: T
"Recording Software Copyright"	Copyright ©  SENSYS 2012 - 2014
"Recording Software Name"	SENSYS FGM3D TD Application
"Recording Software Vendor"	SENSYS GmbH
"Recording Software Version"	01.00-01/00
"Samplerate [Hz]"	400

"Timestamp [ms]"	"X-Axis [T]"	"Y-Axis [T]"	"Z-Axis [T]"	"Absolute Value [T]"
1577255233507	4,09631614E-5	1,49276231E-6	4,76544599E-6	4,12664320E-5
1577255234507	4,09631735E-5	1,49275153E-6	4,76546169E-6	4,12664454E-5
1577255235507	4,09632330E-5	1,49274847E-6	4,76546180E-6	4,12665044E-5
1577255236507	4,09632089E-5	1,49274867E-6	4,76547550E-6	4,12664820E-5
1577255237507	4,09632049E-5	1,49271411E-6	4,76545501E-6	4,12664745E-5
1577255238507	4,09631680E-5	1,49273693E-6	4,76546000E-6	4,12664392E-5
1577255239519	4,09632119E-5	1,49276447E-6	4,76546665E-6	4,12664845E-5
1577255240507	4,09632016E-5	1,49275816E-6	4,76555791E-6	4,12664847E-5
1577255241507	4,09632006E-5	1,49276602E-6	4,76556859E-6	4,12664852E-5
1577255242507	4,09631711E-5	1,49278822E-6	4,76549607E-6	4,12664483E-5
1577255243506	4,09631647E-5	1,49278014E-6	4,76548204E-6	4,12664400E-5
1577255244506	4,09631795E-5	1,49278229E-6	4,76545804E-6	4,12664520E-5
1577255245506	4,09631839E-5	1,49279036E-6	4,76542070E-6	4,12664524E-5
1577255246506	4,09631648E-5	1,49278206E-6	4,76541363E-6	4,12664323E-5
1577255247506	4,09631789E-5	1,49279475E-6	4,76543955E-6	4,12664498E-5
1577255248506	4,09631745E-5	1,49277540E-6	4,76538123E-6	4,12664380E-5
1577255249506	4,09631653E-5	1,49278916E-6	4,76535890E-6	4,12664267E-5
1577255250505	4,09631911E-5	1,49274528E-6	4,76536396E-6	4,12664513E-5
1577255251505	4,09631998E-5	1,49278155E-6	4,76542674E-6	4,12664686E-5
1577255252508	4,09632058E-5	1,49273595E-6	4,76539730E-6	4,12664695E-5
1577255253508	4,09631990E-5	1,49274522E-6	4,76539968E-6	4,12664633E-5
1577255254505	4,09631999E-5	1,49272856E-6	4,76535852E-6	4,12664589E-5
1577255255506	4,09631985E-5	1,49273472E-6	4,76538433E-6	4,12664607E-5
1577255256506	4,09631828E-5	1,49276229E-6	4,76535200E-6	4,12664424E-5
1577255257506	4,09632081E-5	1,49275211E-6	4,76531764E-6	4,12664631E-5
1577255258506	4,09631801E-5	1,49274652E-6	4,76529095E-6	4,12664321E-5
1577255259506	4,09631834E-5	1,49276426E-6	4,76531390E-6	4,12664386E-5
1577255260506	4,09631396E-5	1,49273372E-6	4,76534494E-6	4,12663976E-5
1577255261506	4,09631703E-5	1,49275475E-6	4,76536502E-6	4,12664311E-5
1577255262506	4,09631896E-5	1,49276293E-6	4,76534256E-6	4,12664480E-5
1577255263506	4,09631618E-5	1,49274562E-6	4,76537313E-6	4,12664234E-5
1577255264506	4,09632048E-5	1,49274805E-6	4,76539790E-6	4,12664690E-5
1577255265507	4,09632071E-5	1,49274363E-6	4,76538697E-6	4,12664698E-5
1577255266518	4,09632275E-5	1,49276235E-6	4,76538357E-6	4,12664904E-5
1577255267518	4,09631949E-5	1,49277874E-6	4,76536330E-6	4,12664563E-5
1577255268518	4,09631875E-5	1,49277762E-6	4,76536555E-6	4,12664492E-5
1577255269518	4,09632010E-5	1,49278791E-6	4,76532008E-6	4,12664576E-5
1577255270518	4,09632375E-5	1,49279218E-6	4,76529068E-6	4,12664906E-5
1577255271519	4,09632005E-5	1,49276391E-6	4,76527074E-6	4,12664506E-5
1577255272505	4,09632272E-5	1,49276928E-6	4,76523016E-6	4,12664726E-5
1577255273505	4,09632191E-5	1,49280324E-6	4,76524445E-6	4,12664674E-5
1577255274505	4,09632415E-5	1,49276799E-6	4,76526359E-6	4,12664907E-5
1577255275506	4,09632476E-5	1,49275123E-6	4,76530628E-6	4,12665010E-5
1577255276506	4,09632215E-5	1,49284113E-6	4,76531401E-6	4,12664793E-5
1577255277506	4,09632270E-5	1,49283987E-6	4,76529105E-6	4,12664820E-5
1577255278505	4,09632387E-5	1,49283854E-6	4,76529640E-6	4,12664941E-5
1577255279506	4,09632158E-5	1,49282086E-6	4,76533637E-6	4,12664754E-5
1577255280506	4,09631797E-5	1,49284421E-6	4,76528319E-6	4,12664343E-5
1577255281505	4,09632131E-5	1,49283881E-6	4,76524323E-6	4,12664627E-5
1577255282506	4,09632239E-5	1,49282783E-6	4,76523630E-6	4,12664721E-5
1577255283506	4,09632208E-5	1,49283072E-6	4,76525676E-6	4,12664716E-5
1577255284506	4,09632083E-5	1,49281293E-6	4,76522831E-6	4,12664552E-5
1577255285505	4,09632305E-5	1,49280743E-6	4,76529657E-6	4,12664849E-5
1577255286505	4,09632448E-5	1,49279778E-6	4,76532480E-6	4,12665021E-5
1577255287506	4,09632384E-5	1,49275306E-6	4,76528818E-6	4,12664898E-5
1577255288508	4,09632356E-5	1,49277416E-6	4,76530526E-6	4,12664898E-5
1577255289506	4,09632267E-5	1,49281707E-6	4,76526645E-6	4,12664780E-5
1577255290508	4,09632185E-5	1,49285540E-6	4,76523797E-6	4,12664680E-5
1577255291508	4,09632182E-5	1,49285316E-6	4,76531011E-6	4,12664759E-5
1577255292506	4,09632385E-5	1,49278484E-6	4,76523490E-6	4,12664849E-5
1577255293506	4,09632620E-5	1,49282192E-6	4,76521619E-6	4,12665074E-5
1577255294506	4,09632309E-5	1,49282989E-6	4,76522649E-6	4,12664780E-5
1577255295506	4,09632857E-5	1,49281160E-6	4,76522334E-6	4,12665314E-5
1577255296506	4,09632681E-5	1,49283200E-6	4,76524405E-6	4,12665171E-5
1577255297518	4,09632278E-5	1,49281720E-6	4,76524004E-6	4,12664761E-5
1577255298518	4,09632341E-5	1,49279818E-6	4,76521667E-6	4,12664789E-5
1577255299505	4,09632704E-5	1,49281364E-6	4,76520867E-6	4,12665147E-5
1577255300505	4,09632388E-5	1,49282365E-6	4,76521449E-6	4,12664843E-5
1577255301505	4,09632671E-5	1,49283875E-6	4,76525824E-6	4,12665179E-5
1577255302504	4,09632700E-5	1,49282267E-6	4,76521508E-6	4,12665153E-5
1577255303504	4,09632810E-5	1,49279933E-6	4,76519573E-6	4,12665232E-5
1577255304505	4,09632837E-5	1,49278422E-6	4,76519280E-6	4,12665249E-5
1577255305505	4,09632557E-5	1,49278502E-6	4,76522818E-6	4,12665012E-5
1577255306505	4,09632983E-5	1,49280917E-6	4,76516557E-6	4,12665372E-5
1577255307506	4,09632532E-5	1,49279822E-6	4,76519144E-6	4,12664950E-5
1577255308506	4,09632322E-5	1,49280697E-6	4,76523064E-6	4,12664789E-5
1577255309517	4,09632489E-5	1,49278586E-6	4,76520916E-6	4,12664923E-5
1577255310517	4,09632639E-5	1,49278534E-6	4,76522003E-6	4,12665084E-5
1577255311505	4,09632834E-5	1,49285380E-6	4,76521638E-6	4,12665299E-5
1577255312505	4,09632508E-5	1,49282744E-6	4,76525293E-6	4,12665008E-5
1577255313508	4,09632578E-5	1,49285814E-6	4,76520034E-6	4,12665027E-5
1577255314506	4,09632704E-5	1,49285832E-6	4,76516937E-6	4,12665116E-5
1577255315506	4,09632404E-5	1,49288932E-6	4,76514783E-6	4,12664805E-5
1577255316505	4,09633103E-5	1,49292016E-6	4,76512821E-6	4,12665488E-5
1577255317505	4,09633093E-5	1,49288878E-6	4,76514257E-6	4,12665483E-5
1577255318506	4,09633068E-5	1,49289335E-6	4,76513182E-6	4,12665448E-5
1577255319506	4,09633120E-5	1,49293587E-6	4,76512788E-6	4,12665510E-5
1577255320506	4,09632736E-5	1,49290171E-6	4,76514455E-6	4,12665136E-5
1577255321518	4,09633008E-5	1,49288842E-6	4,76515247E-6	4,12665410E-5
1577255322518	4,09632989E-5	1,49282663E-6	4,76514362E-6	4,12665359E-5
1577255323518	4,09632953E-5	1,49288701E-6	4,76513890E-6	4,12665339E-5
1577255324518	4,09633215E-5	1,49290668E-6	4,76513618E-6	4,12665603E-5
1577255325518	4,09633166E-5	1,49288973E-6	4,76518047E-6	4,12665600E-5
1577255326519	4,09633141E-5	1,49292372E-6	4,76514044E-6	4,12665541E-5
1577255327505	4,09633413E-5	1,49290075E-6	4,76517477E-6	4,12665842E-5
1577255328505	4,09633253E-5	1,49289932E-6	4,76514586E-6	4,12665649E-5
1577255329506	4,09633415E-5	1,49288825E-6	4,76515589E-6	4,12665818E-5
1577255330506	4,09633266E-5	1,49289436E-6	4,76517270E-6	4,12665691E-5
1577255331505	4,09633187E-5	1,49289308E-6	4,76512540E-6	4,12665558E-5
1577255332505	4,09633439E-5	1,49290394E-6	4,76515635E-6	4,12665848E-5
1577255333505	4,09633545E-5	1,49288244E-6	4,76513067E-6	4,12665915E-5
1577255334505	4,09633420E-5	1,49289178E-6	4,76512862E-6	4,12665793E-5
1577255335505	4,09633133E-5	1,49285438E-6	4,76509829E-6	4,12665460E-5
1577255336505	4,09633288E-5	1,49288121E-6	4,76513863E-6	4,12665669E-5
1577255337507	4,09633162E-5	1,49284839E-6	4,76511087E-6	4,12665501E-5
1577255338505	4,09632851E-5	1,49281365E-6	4,76515321E-6	4,12665228E-5
1577255339506	4,09633005E-5	1,49285210E-6	4,76510068E-6	4,12665335E-5
1577255340506	4,09633059E-5	1,49284648E-6	4,76511660E-6	4,12665404E-5
1577255341506	4,09632750E-5	1,49280340E-6	4,76507447E-6	4,12665034E-5
1577255342505	4,09633149E-5	1,49282830E-6	4,76509223E-6	4,12665458E-5
1577255343505	4,09633189E-5	1,49279297E-6	4,76507165E-6	4,12665462E-5
1577255344504	4,09633221E-5	1,49279065E-6	4,76510549E-6	4,12665532E-5
1577255345505	4,09633537E-5	1,49280280E-6	4,76508970E-6	4,12665831E-5
1577255346518	4,09633593E-5	1,49282088E-6	4,76512731E-6	4,12665938E-5
1577255347512	4,09633337E-5	1,49286815E-6	4,76518143E-6	4,12665763E-5
1577255348512	4,09633539E-5	1,49286970E-6	4,76520225E-6	4,12665988E-5
1577255349512	4,09633352E-5	1,49283532E-6	4,76512967E-6	4,12665706E-5
1577255350512	4,09633672E-5	1,49288806E-6	4,76514370E-6	4,12666058E-5
1577255351511	4,09633380E-5	1,49291581E-6	4,76517675E-6	4,12665817E-5
1577255352505	4,09633585E-5	1,49289184E-6	4,76512090E-6	4,12665948E-5
1577255353505	4,09633449E-5	1,49285908E-6	4,76509723E-6	4,12665773E-5
1577255354505	4,09633731E-5	1,49286174E-6	4,76513538E-6	4,12666098E-5
1577255355505	4,09633465E-5	1,49285925E-6	4,76512559E-6	4,12665822E-5
1577255356505	4,09633672E-5	1,49286526E-6	4,76512370E-6	4,12666028E-5
1577255357508	4,09633849E-5	1,49292822E-6	4,76505955E-6	4,12666152E-5
1577255358508	4,09633948E-5	1,49296104E-6	4,76506943E-6	4,12666274E-5
1577255359505	4,09633885E-5	1,49294485E-6	4,76508169E-6	4,12666219E-5
1577255360505	4,09633872E-5	1,49292183E-6	4,76508367E-6	4,12666201E-5
1577255361506	4,09633905E-5	1,49290910E-6	4,76510928E-6	4,12666258E-5
1577255362506	4,09633903E-5	1,49290229E-6	4,76509203E-6	4,12666234E-5
1577255363506	4,09634043E-5	1,49292013E-6	4,76514510E-6	4,12666440E-5
1577255364506	4,09634174E-5	1,49289914E-6	4,76509750E-6	4,12666508E-5
1577255365506	4,09633839E-5	1,49293002E-6	4,76512619E-6	4,12666220E-5
1577255366505	4,09634140E-5	1,49291996E-6	4,76510011E-6	4,12666485E-5
1577255367505	4,09634054E-5	1,49291788E-6	4,76507990E-6	4,12666375E-5
1577255368505	4,09634202E-5	1,49292562E-6	4,76507180E-6	4,12666515E-5
1577255369505	4,09634220E-5	1,49299079E-6	4,76506159E-6	4,12666545E-5
1577255370505	4,09634032E-5	1,49297574E-6	4,76507150E-6	4,12666365E-5
1577255371505	4,09634169E-5	1,49299288E-6	4,76506697E-6	4,12666501E-5
1577255372506	4,09634060E-5	1,49299747E-6	4,76508147E-6	4,12666412E-5
1577255373513	4,09634001E-5	1,49297790E-6	4,76509934E-6	4,12666366E-5
1577255374513	4,09634026E-5	1,49292968E-6	4,76513273E-6	4,12666413E-5
1577255375518	4,09633883E-5	1,49289909E-6	4,76510769E-6	4,12666230E-5
1577255376518	4,09633643E-5	1,49292156E-6	4,76515469E-6	4,12666055E-5
1577255377518	4,09633811E-5	1,49289573E-6	4,76511234E-6	4,12666163E-5
1577255378518	4,09633824E-5	1,49288812E-6	4,76510430E-6	4,12666164E-5
1577255379519	4,09633705E-5	1,49294703E-6	4,76506636E-6	4,12666023E-5
1577255380504	4,09634135E-5	1,49295445E-6	4,76507255E-6	4,12666460E-5
1577255381504	4,09634163E-5	1,49297916E-6	4,76504572E-6	4,12666466E-5
1577255382505	4,09633892E-5	1,49296080E-6	4,76505622E-6	4,12666202E-5
1577255383505	4,09633869E-5	1,49292530E-6	4,76506009E-6	4,12666172E-5
1577255384505	4,09633771E-5	1,49292875E-6	4,76510861E-6	4,12666131E-5
1577255385505	4,09633905E-5	1,49293849E-6	4,76506749E-6	4,12666220E-5
1577255386504	4,09634111E-5	1,49293197E-6	4,76508551E-6	4,12666443E-5
1577255387507	4,09633793E-5	1,49290773E-6	4,76512288E-6	4,12666162E-5
1577255388505	4,09634156E-5	1,49291788E-6	4,76515462E-6	4,12666563E-5
1577255389506	4,09634088E-5	1,49293992E-6	4,76508840E-6	4,12666427E-5
1577255390505	4,09634060E-5	1,49290854E-6	4,76515079E-6	4,12666460E-5
1577255391505	4,09633864E-5	1,49294317E-6	4,76522220E-6	4,12666360E-5
1577255392508	4,09634034E-5	1,49297691E-6	4,76517916E-6	4,12666492E-5
1577255393506	4,09633890E-5	1,49301430E-6	4,76519451E-6	4,12666380E-5
1577255394506	4,09634101E-5	1,49302327E-6	4,76513259E-6	4,12666520E-5
1577255395506	4,09634099E-5	1,49302655E-6	4,76508570E-6	4,12666466E-5
1577255396508	4,09633909E-5	1,49304899E-6	4,76509655E-6	4,12666298E-5
1577255397509	4,09634020E-5	1,49306263E-6	4,76512005E-6	4,12666440E-5
1577255398505	4,09633960E-5	1,49303644E-6	4,76509348E-6	4,12666340E-5
1577255399505	4,09634011E-5	1,49300988E-6	4,76507913E-6	4,12666365E-5
1577255400506	4,09634106E-5	1,49302492E-6	4,76502942E-6	4,12666407E-5
1577255401505	4,09633948E-5	1,49303163E-6	4,76508052E-6	4,12666312E-5
1577255402506	4,09634085E-5	1,49295205E-6	4,76506803E-6	4,12666405E-5
1577255403519	4,09634394E-5	1,49294411E-6	4,76507605E-6	4,12666718E-5
1577255404519	4,09634259E-5	1,49295943E-6	4,76509230E-6	4,12666608E-5
1577255405519	4,09633847E-5	1,49297521E-6	4,76507655E-6	4,12666186E-5
1577255406504	4,09634349E-5	1,49295469E-6	4,76510440E-6	4,12666710E-5
1577255407505	4,09634078E-5	1,49293132E-6	4,76509366E-6	4,12666420E-5
1577255408504	4,09633955E-5	1,49292905E-6	4,76507962E-6	4,12666281E-5
1577255409504	4,09634020E-5	1,49294836E-6	4,76504595E-6	4,12666313E-5
1577255410505	4,09633685E-5	1,49300925E-6	4,76503638E-6	4,12665991E-5
1577255411506	4,09633983E-5	1,49296334E-6	4,76503948E-6	4,12666275E-5
1577255412505	4,09633626E-5	1,49295043E-6	4,76507474E-6	4,12665956E-5
1577255413506	4,09633792E-5	1,49301254E-6	4,76515745E-6	4,12666239E-5
1577255414505	4,09634179E-5	1,49304862E-6	4,76512036E-6	4,12666593E-5
1577255415505	4,09633655E-5	1,49303937E-6	4,76514270E-6	4,12666096E-5
1577255416506	4,09633531E-5	1,49301443E-6	4,76510497E-6	4,12665920E-5
1577255417506	4,09633752E-5	1,49300023E-6	4,76512462E-6	4,12666157E-5
1577255418506	4,09633703E-5	1,49300792E-6	4,76510319E-6	4,12666086E-5
1577255419505	4,09633748E-5	1,49301652E-6	4,76512802E-6	4,12666163E-5
1577255420505	4,09633838E-5	1,49302397E-6	4,76510738E-6	4,12666231E-5
1577255421505	4,09633506E-5	1,49299380E-6	4,76508101E-6	4,12665860E-5
1577255422506	4,09633722E-5	1,49297196E-6	4,76501859E-6	4,12665994E-5
1577255423506	4,09633684E-5	1,49297493E-6	4,76502690E-6	4,12665967E-5
1577255424506	4,09633805E-5	1,49299588E-6	4,76503010E-6	4,12666098E-5
1577255425506	4,09633792E-5	1,49299548E-6	4,76497013E-6	4,12666016E-5
1577255426506	4,09633506E-5	1,49300928E-6	4,76495019E-6	4,12665715E-5
1577255427508	4,09633943E-5	1,49300181E-6	4,76494156E-6	4,12666135E-5
1577255428508	4,09634054E-5	1,49301311E-6	4,76494362E-6	4,12666253E-5
1577255429508	4,09634225E-5	1,49301837E-6	4,76496506E-6	4,12666448E-5
1577255430508	4,09633898E-5	1,49304753E-6	4,76490899E-6	4,12666070E-5
1577255431508	4,09634247E-5	1,49301599E-6	4,76490001E-6	4,12666394E-5
1577255432508	4,09633969E-5	1,49304090E-6	4,76488348E-6	4,12666108E-5
1577255433518	4,09633947E-5	1,49305358E-6	4,76497174E-6	4,12666194E-5
1577255434518	4,09634125E-5	1,49299154E-6	4,76498328E-6	4,12666361E-5
1577255435518	4,09634033E-5	1,49299656E-6	4,76497287E-6	4,12666259E-5
1577255436518	4,09634622E-5	1,49301117E-6	4,76496081E-6	4,12666835E-5
1577255437518	4,09634581E-5	1,49303074E-6	4,76501629E-6	4,12666866E-5
1577255438518	4,09634422E-5	1,49304123E-6	4,76505927E-6	4,12666762E-5
1577255439509	4,09634199E-5	1,49305250E-6	4,76498498E-6	4,12666458E-5
1577255440504	4,09633773E-5	1,49298342E-6	4,76504423E-6	4,12666079E-5
1577255441510	4,09633614E-5	1,49295107E-6	4,76500083E-6	4,12665859E-5
1577255442514	4,09633978E-5	1,49295057E-6	4,76501347E-6	4,12666235E-5
1577255443515	4,09633844E-5	1,49300307E-6	4,76492543E-6	4,12666019E-5
1577255444506	4,09633943E-5	1,49301385E-6	4,76492597E-6	4,12666122E-5
1577255445516	4,09634589E-5	1,49301574E-6	4,76493390E-6	4,12666773E-5
1577255446505	4,09634313E-5	1,49305257E-6	4,76492458E-6	4,12666502E-5
1577255447514	4,09634488E-5	1,49301614E-6	4,76489241E-6	4,12666625E-5
1577255448503	4,09634832E-5	1,49302615E-6	4,76490154E-6	4,12666981E-5
1577255449504	4,09634479E-5	1,49301013E-6	4,76491543E-6	4,12666640E-5
1577255450514	4,09634345E-5	1,49298401E-6	4,76491210E-6	4,12666495E-5
1577255451515	4,09634346E-5	1,49301523E-6	4,76488922E-6	4,12666480E-5
1577255452512	4,09634579E-5	1,49299999E-6	4,76487476E-6	4,12666689E-5
1577255453512	4,09634724E-5	1,49300420E-6	4,76487498E-6	4,12666834E-5
1577255454505	4,09634874E-5	1,49295558E-6	4,76490172E-6	4,12666997E-5
1577255455511	4,09635186E-5	1,49294306E-6	4,76488483E-6	4,12667283E-5
1577255456517	4,09634992E-5	1,49297746E-6	4,76492443E-6	4,12667149E-5
1577255457513	4,09634624E-5	1,49298603E-6	4,76492496E-6	4,12666786E-5
1577255458514	4,09634446E-5	1,49297354E-6	4,76492400E-6	4,12666605E-5
1577255459514	4,09634813E-5	1,49297800E-6	4,76492031E-6	4,12666966E-5
1577255460509	4,09635290E-5	1,49298919E-6	4,76493132E-6	4,12667456E-5
1577255461514	4,09634801E-5	1,49302423E-6	4,76494649E-6	4,12667001E-5
1577255462517	4,09634643E-5	1,49300446E-6	4,76494913E-6	4,12666841E-5
1577255463510	4,09634563E-5	1,49299719E-6	4,76493212E-6	4,12666739E-5
1577255464513	4,09634675E-5	1,49299567E-6	4,76486268E-6	4,12666769E-5
1577255465508	4,09634826E-5	1,49298717E-6	4,76488295E-6	4,12666939E-5
1577255466508	4,09634673E-5	1,49298501E-6	4,76494046E-6	4,12666852E-5
1577255467504	4,09634868E-5	1,49299536E-6	4,76493438E-6	4,12667043E-5
1577255468504	4,09634978E-5	1,49301952E-6	4,76495130E-6	4,12667180E-5
1577255469518	4,09634696E-5	1,49301254E-6	4,76489963E-6	4,12666838E-5
1577255470505	4,09634833E-5	1,49296156E-6	4,76487675E-6	4,12666930E-5
1577255471512	4,09634704E-5	1,49298002E-6	4,76491629E-6	4,12666854E-5
1577255472509	4,09634641E-5	1,49300714E-6	4,76494671E-6	4,12666836E-5
1577255473503	4,09634735E-5	1,49300001E-6	4,76494998E-6	4,12666931E-5
1577255474503	4,09634773E-5	1,49300641E-6	4,76492789E-6	4,12666945E-5
1577255475518	4,09635017E-5	1,49299927E-6	4,76494470E-6	4,12667205E-5
1577255476503	4,09634896E-5	1,49300774E-6	4,76493258E-6	4,12667073E-5
1577255477504	4,09634774E-5	1,49298051E-6	4,76492938E-6	4,12666939E-5
1577255478504	4,09634941E-5	1,49297117E-6	4,76496832E-6	4,12667146E-5
1577255479506	4,09634815E-5	1,49298608E-6	4,76498977E-6	4,12667051E-5
1577255480506	4,09634657E-5	1,49303984E-6	4,76497446E-6	4,12666896E-5
1577255481506	4,09634765E-5	1,49303867E-6	4,76493511E-6	4,12666957E-5
1577255482506	4,09634644E-5	1,49305795E-6	4,76497660E-6	4,12666892E-5
1577255483506	4,09635077E-5	1,49305399E-6	4,76495668E-6	4,12667297E-5
1577255484506	4,09635239E-5	1,49306373E-6	4,76494461E-6	4,12667448E-5
1577255485506	4,09635279E-5	1,49301031E-6	4,76496689E-6	4,12667494E-5
1577255486504	4,09635538E-5	1,49301797E-6	4,76491861E-6	4,12667698E-5
1577255487504	4,09635435E-5	1,49302038E-6	4,76492938E-6	4,12667609E-5
1577255488505	4,09635544E-5	1,49299632E-6	4,76496627E-6	4,12667751E-5
1577255489506	4,09635576E-5	1,49299517E-6	4,76492725E-6	4,12667737E-5
1577255490505	4,09635464E-5	1,49302961E-6	4,76496523E-6	4,12667683E-5
1577255491504	4,09635830E-5	1,49304800E-6	4,76494511E-6	4,12668030E-5
1577255492505	4,09635555E-5	1,49304465E-6	4,76494674E-6	4,12667757E-5
1577255493506	4,09635556E-5	1,49312066E-6	4,76505717E-6	4,12667913E-5
1577255494506	4,09635514E-5	1,49308126E-6	4,76502386E-6	4,12667819E-5
1577255495505	4,09635634E-5	1,49308244E-6	4,76499276E-6	4,12667903E-5
1577255496505	4,09635857E-5	1,49310198E-6	4,76493015E-6	4,12668059E-5
1577255497505	4,09635732E-5	1,49314390E-6	4,76492258E-6	4,12667941E-5
1577255498505	4,09635571E-5	1,49312691E-6	4,76485177E-6	4,12667693E-5
1577255499505	4,09635586E-5	1,49314389E-6	4,76481464E-6	4,12667672E-5
1577255500505	4,09635583E-5	1,49312154E-6	4,76488078E-6	4,12667737E-5
1577255501518	4,09635384E-5	1,49312414E-6	4,76481411E-6	4,12667463E-5
1577255502503	4,09635571E-5	1,49309961E-6	4,76487045E-6	4,12667705E-5
1577255503516	4,09635646E-5	1,49310162E-6	4,76492272E-6	4,12667841E-5
1577255504516	4,09635329E-5	1,49313960E-6	4,76492126E-6	4,12667538E-5
1577255505516	4,09636051E-5	1,49311654E-6	4,76487162E-6	4,12668189E-5
1577255506505	4,09636048E-5	1,49307312E-6	4,76490107E-6	4,12668204E-5
1577255507505	4,09635779E-5	1,49310308E-6	4,76483833E-6	4,12667876E-5
1577255508504	4,09635834E-5	1,49311142E-6	4,76487869E-6	4,12667980E-5
1577255509504	4,09635637E-5	1,49312306E-6	4,76485026E-6	4,12667755E-5
1577255510504	4,09635984E-5	1,49313480E-6	4,76485923E-6	4,12668114E-5
1577255511506	4,09635847E-5	1,49312313E-6	4,76487456E-6	4,12667992E-5
1577255512506	4,09635782E-5	1,49311091E-6	4,76486342E-6	4,12667911E-5
1577255513505	4,09635619E-5	1,49308852E-6	4,76485994E-6	4,12667737E-5
1577255514505	4,09636073E-5	1,49311678E-6	4,76488432E-6	4,12668226E-5
1577255515505	4,09636554E-5	1,49311195E-6	4,76482697E-6	4,12668635E-5
1577255516505	4,09635836E-5	1,49314665E-6	4,76481662E-6	4,12667923E-5
1577255517506	4,09635793E-5	1,49313801E-6	4,76483567E-6	4,12667899E-5
1577255518508	4,09635884E-5	1,49314531E-6	4,76480674E-6	4,12667958E-5
1577255519508	4,09635831E-5	1,49319524E-6	4,76472283E-6	4,12667827E-5
1577255520508	4,09636138E-5	1,49319194E-6	4,76471835E-6	4,12668126E-5
1577255521508	4,09635886E-5	1,49316261E-6	4,76475952E-6	4,12667913E-5
1577255522508	4,09635880E-5	1,49319180E-6	4,76473642E-6	4,12667890E-5
1577255523506	4,09636271E-5	1,49318243E-6	4,76470445E-6	4,12668238E-5
1577255524506	4,09636024E-5	1,49316040E-6	4,76473850E-6	4,12668025E-5
1577255525505	4,09635760E-5	1,49311400E-6	4,76474080E-6	4,12667748E-5
1577255526505	4,09635898E-5	1,49310925E-6	4,76476136E-6	4,12667907E-5
1577255527505	4,09635930E-5	1,49313120E-6	4,76477508E-6	4,12667963E-5
1577255528505	4,09635983E-5	1,49309507E-6	4,76479875E-6	4,12668029E-5
1577255529518	4,09636292E-5	1,49312359E-6	4,76480489E-6	4,12668353E-5
1577255530518	4,09636052E-5	1,49316466E-6	4,76478755E-6	4,12668110E-5
1577255531505	4,09636096E-5	1,49318216E-6	4,76479115E-6	4,12668165E-5
1577255532505	4,09636347E-5	1,49318420E-6	4,76469168E-6	4,12668300E-5
1577255533506	4,09636028E-5	1,49317839E-6	4,76470360E-6	4,12667995E-5
1577255534505	4,09636066E-5	1,49317277E-6	4,76461448E-6	4,12667927E-5
1577255535506	4,09636393E-5	1,49315956E-6	4,76466290E-6	4,12668303E-5
1577255536505	4,09636278E-5	1,49318176E-6	4,76457126E-6	4,12668091E-5
1577255537508	4,09636442E-5	1,49315417E-6	4,76464207E-6	4,12668326E-5
1577255538509	4,09636486E-5	1,49314991E-6	4,76463976E-6	4,12668365E-5
1577255539504	4,09636373E-5	1,49318651E-6	4,76468553E-6	4,12668319E-5
1577255540504	4,09635988E-5	1,49317968E-6	4,76466317E-6	4,12667908E-5
1577255541505	4,09635959E-5	1,49318268E-6	4,76465961E-6	4,12667877E-5
1577255542504	4,09635999E-5	1,49313831E-6	4,76465688E-6	4,12667898E-5
1577255543506	4,09636253E-5	1,49315543E-6	4,76478851E-6	4,12668308E-5
1577255544504	4,09636321E-5	1,49318772E-6	4,76475287E-6	4,12668346E-5
1577255545508	4,09636034E-5	1,49317980E-6	4,76477163E-6	4,12668079E-5
1577255546509	4,09635792E-5	1,49319502E-6	4,76478416E-6	4,12667860E-5
1577255547509	4,09635835E-5	1,49318862E-6	4,76480661E-6	4,12667926E-5
1577255548509	4,09635976E-5	1,49318946E-6	4,76477885E-6	4,12668034E-5
1577255549509	4,09635773E-5	1,49317953E-6	4,76476856E-6	4,12667816E-5
1577255550508	4,09634994E-5	1,49316228E-6	4,76478358E-6	4,12667054E-5
1577255551508	4,09635745E-5	1,49315794E-6	4,76478048E-6	4,12667795E-5
1577255552503	4,09635492E-5	1,49317740E-6	4,76476712E-6	4,12667535E-5
1577255553504	4,09635878E-5	1,49319195E-6	4,76478081E-6	4,12667940E-5
1577255554504	4,09635858E-5	1,49320948E-6	4,76475600E-6	4,12667898E-5
1577255555504	4,09635465E-5	1,49322179E-6	4,76478395E-6	4,12667544E-5
1577255556506	4,09635278E-5	1,49326817E-6	4,76479010E-6	4,12667382E-5
